#,Keyword,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential,Global traffic potential,First seen,Intents,Languages,SV trend (03-2024 - 02-2026),SV Forecasting trend (03-2026 - 03-2027)
493,invesco s&p smallcap high dividend low volatility etf,us,51,80,2.00,,xshd stock,2026-01-21 17:48:48,"Sitelinks,People also ask",80,300,300,2019-05-02,"Informational,Branded,Non-local",English,,
494,ie00byxvgz48 etf dividend yield,us,,80,,,,,,80,,,2025-08-14,,,,
495,yieldmax coin option income strategy etf dividend,us,,70,,,,,,90,,,2024-02-29,,,,
496,ishares core msci world ucits etf dividend yield,us,,70,,,,,,100,,,2023-10-03,,,,
497,bmo us dividend etf cad yield,us,,70,,,,,,70,,,2025-07-02,,,,
498,schd dividend etf performance 2025,us,,70,,,,,,80,,,2025-04-24,,,,
499,vanguard real estate etf vnq dividend yield 2025,us,,70,,,,,,70,,,2025-04-20,,,,
500,msty etf dividend yield monthly,us,,70,,,,,,70,,,2025-04-17,,,,
501,aiq etf dividend yield,us,,70,,,,,,70,,,2025-04-06,,,,
502,schwab us dividend equity etf schd overview,us,,70,,,,,,70,,,2025-04-01,,,,
503,msty etf dividend yield and performance,us,,70,,,,,,70,,,2025-04-16,,,,
504,msty etf dividend yield history,us,,70,,,,,,70,,,2025-03-25,,,,
505,schd etf dividend schedule,us,,70,,,,,,80,,,2025-03-18,,,,
506,etf dividend payments,us,,70,,,,,,80,,,2020-05-06,"Informational,Non-branded,Non-local",English,,
507,invesco dividend etf,us,15,70,2.00,,dividend achievers,2026-01-06 23:18:33,"AI Overview,Sitelinks,People also ask",90,150,150,2018-10-13,"Informational,Branded,Non-local",English,,
508,etf for dividend stocks,us,,70,,,dividend etf,,,70,,,2017-02-07,"Informational,Commercial,Non-branded,Non-local",English,,
509,vanguard total world stock etf vt dividend yield,us,,70,,,,,,80,,,2025-04-02,,,,
510,fepi etf dividend yield,us,,70,,,,,,80,,,2024-03-24,,,,
511,neos bitcoin high income etf btci dividend yield,us,,70,,,,,,70,,,2025-04-25,,,,
512,best growth dividend etf,us,6,70,1.80,,dividend equity,2026-01-03 19:49:48,"People also ask,Sitelinks,Discussions,Top stories,Thumbnail",70,0,0,2016-03-20,"Informational,Commercial,Non-branded,Non-local",English,,
513,eggy etf dividend,us,,70,,,,,,80,,,2025-02-13,,,,
514,ishares euro dividend ucits etf idvy factsheet,us,,70,,,,,,70,,,2025-05-04,,,,
515,bitx etf dividend yield,us,,70,,,,,,80,,,2025-04-05,,,,
516,iwmy etf dividend yield,us,,70,,,,,,80,,,2024-06-18,,,,
517,weekly dividend etf news,us,,70,,,,,,70,,,2025-09-13,,,,
518,top monthly dividend etf,us,6,70,1.40,,monthly dividend etf,2025-12-21 18:12:17,"Sitelinks,People also ask,Discussions,Top stories,Thumbnail",70,13000,15000,2017-08-14,"Informational,Commercial,Non-branded,Non-local",English,,
519,pff etf dividend yield,us,7,70,2.00,,pff dividend yield,2026-03-10 15:55:10,"AI Overview,Thumbnail,People also ask",90,400,400,2020-01-19,"Informational,Branded,Non-local",English,,
520,etf that pays weekly dividend,us,,70,,,,,,80,,,2021-04-16,,,,
521,etf s&p 500 no dividend,us,,70,,,,,,70,,,2025-08-03,,,,
522,vfv etf dividend yield,us,,70,,,,,,100,,,2025-01-18,,,,
523,fiat etf dividend yield,us,,70,,,,,,70,,,2025-04-21,,,,
524,safest dividend etf,us,8,70,,,safest dividend etf,2026-01-04 05:50:19,"Sitelinks,People also ask,Discussions",70,40,40,2016-08-06,"Informational,Non-branded,Non-local",English,,
525,dgrw etf dividend yield,us,,70,,,,,,80,,,2024-03-25,,,,
526,s&p 500 no dividend stock etf,us,,70,,,,,,70,,,2025-08-10,,,,
527,high yield dividend etf list,us,,70,,,,,,70,,,2025-03-20,,,,
528,ishares dividend growth etf,us,3,70,1.60,,dgro,2026-02-25 13:48:47,People also ask,100,7700,9100,2016-02-23,"Informational,Branded,Non-local",English,"29, 30, 29, 30, 50, 55, 104, 836, 2797, 55, 118, 46, 81, 93, 63, 62, 88, 61, 68, 61, 49, 57, 63, 59","83, 80, 88, 56, 56, 52, 59, 351, 1359, 51, 67, 63, 88"
529,wpay etf dividend yield,us,,70,,,,,,70,,,2025-09-06,,,,
530,pltw etf dividend history,us,,70,,,,,,90,,,2025-04-30,,,,
531,etf dividend reinvestment calculator,us,15,70,1.60,,dividend calculator,2026-02-01 11:07:29,Sitelinks,90,23000,27000,2016-08-21,"Informational,Non-branded,Non-local",English,,
532,msci world etf dividend yield,us,,70,,,,,,100,,,2023-01-21,,,,
533,tmf etf dividend yield,us,,70,,,,,,80,,,2025-04-04,,,,
534,blackrock high dividend etf,us,6,70,1.70,,best dividend etf,2026-01-05 11:31:03,"Sitelinks,People also ask",90,1000,1100,2020-01-15,"Informational,Branded,Non-local",English,,
535,spyi etf dividend,us,1,70,1.60,,spyi,2026-03-11 19:39:30,"AI Overview,Thumbnail,People also ask",200,42000,45000,2023-05-25,"Informational,Branded,Non-local",English,,
536,jepi etf monthly dividend yield,us,,70,,,,,,70,,,2025-04-07,,,,
537,hhis etf dividend yield,us,,70,,,,,,300,,,2025-02-24,,,,
538,nl0011683594 dividend yield etf,us,,70,,,,,,80,,,2025-07-27,,,,
539,ulty etf weekly dividend,us,,70,,,,,,70,,,2025-05-08,,,,
540,high dividend growth etf,us,8,70,1.70,,dividend growth etf,2026-01-06 16:53:02,"AI Overview,Thumbnail,People also ask,Sitelinks,Top stories",90,1200,1400,2016-06-27,"Informational,Commercial,Non-branded,Non-local",English,,
541,sgov etf dividend history,us,,70,,,,,,70,,,2023-08-12,,,,
542,etf dividend reinvestment,us,8,70,1.50,1.04,etf dividend reinvestment,2025-12-21 04:09:51,"AI Overview,Thumbnail,Sitelinks,People also ask,Top stories",100,30,30,2015-09-20,"Informational,Non-branded,Non-local",English,"71, 66, 53, 52, 58, 61, 62, 67, 68, 81, 77, 74, 71, 66, 53, 52, 58, 61, 62, 67, 68, 81, 77, 74","71, 66, 53, 52, 58, 61, 62, 67, 68, 81, 77, 74, 71"
543,pff etf dividend,us,3,70,2.00,,pff dividend history,2025-12-19 03:05:59,"AI Overview,Thumbnail,People also ask,Sitelinks",90,600,600,2017-07-12,"Informational,Branded,Non-local",English,"57, 46, 33, 31, 46, 47, 49, 34, 72, 95, 47, 33, 61, 90, 74, 60, 63, 62, 64, 103, 45, 99, 70, 56","60, 58, 98, 98, 100, 73, 60, 63, 62, 84, 75, 60, 65"
544,vanguard dividend appreciation etf vig overview,us,,70,,,,,,70,,,2025-03-26,,,,
545,s&p 500 monthly dividend etf holdings,us,,70,,,,,,80,,,2024-12-28,,,,
546,best weekly paying dividend etf,us,,70,,,,,,80,,,2024-12-09,,,,
547,schd etf dividend income,us,,70,,,,,,70,,,2026-01-25,,,,
548,s&p 500 monthly dividend stock etf,us,,70,,,,,,80,,,2025-01-26,,,,
549,tsly etf dividend schedule,us,,70,,,,,,70,,,2025-04-24,,,,
550,xle etf dividend yield,us,,70,,,,,,80,,,2020-02-15,,,,
551,esg dividend etf,us,6,70,2.50,,dividend etf,2025-11-25 18:02:28,People also ask,90,90,90,2016-07-06,"Informational,Commercial,Non-branded,Non-local",English,,
552,ishares euro dividend ucits etf yield,us,,70,,,,,,90,,,2025-04-22,,,,
553,xdte etf dividend history,us,,70,,,,,,80,,,2024-05-01,,,,
554,weekly etf dividend,us,,70,0.00,,,,,70,,,2021-05-12,,,,
555,msty etf current dividend yield,us,,70,,,,,,70,,,2025-03-27,,,,
556,s&p 500 monthly dividend etf stock,us,,70,,,,,,80,,,2025-01-13,,,,
557,vanguard dividend appreciation etf vig,us,10,70,0.90,,vig etf,2026-02-01 13:37:17,"Knowledge card,People also ask,Top stories,Thumbnail",90,5200,7200,2016-07-30,"Informational,Branded,Non-local",English,"10, 11, 10, 8, 13, 9, 10, 9, 9, 11, 13, 16, 22, 51, 61, 70, 87, 47, 57, 61, 70, 101, 96, 93","91, 89, 90, 90, 90, 87, 83, 79, 75, 77, 80, 77, 75"
558,tltw etf dividend yield,us,,70,,,,,,70,,,2025-04-04,,,,
559,divo etf dividend yield 2025,us,,70,,,,,,70,,,2025-04-16,,,,
560,best dividend etf portfolio,us,5,70,2.00,,best high dividend etf,2025-12-31 16:11:02,"Discussions,Sitelinks,People also ask,Top stories,Thumbnail",100,40,40,2017-05-03,"Informational,Commercial,Non-branded,Non-local",English,,
561,weekly dividend etf us,us,,70,,,,,,90,,,2025-04-26,,,,
562,hlal etf dividend yield,us,,70,,,,,,80,,,2025-04-02,,,,
563,s&p 500 etf dividend yield 2025,us,,70,,,,,,80,,,2025-03-23,,,,
564,does etf pay dividend,us,6,70,,,do etfs pay dividends,2026-01-06 20:55:19,"AI Overview,Thumbnail,People also ask,Sitelinks",80,2500,3100,2016-03-12,"Informational,Non-branded,Non-local",English,,
565,00878 etf dividend yield,us,,70,,,,,,90,,,2025-04-22,,,,
566,gold etf dividend,us,12,70,0.35,,gold etf dividend,2026-01-04 16:14:23,"Sitelinks,People also ask",100,100,100,2018-01-29,"Informational,Non-branded,Non-local",English,"32, 55, 36, 27, 37, 41, 64, 87, 63, 100, 83, 85, 86, 89, 64, 40, 42, 50, 89, 104, 53, 91, 88, 84","88, 88, 93, 84, 88, 75, 76, 79, 74, 84, 85, 81, 85"
567,cony etf dividend may 2025,us,,70,,,,,,70,,,2025-04-24,,,,
568,blox etf dividend history,us,,70,,,,,,90,,,2025-07-12,,,,
569,s&p 500 no dividend etf stock,us,,70,,,,,,70,,,2025-08-11,,,,
570,vaneck semiconductor etf smh dividend yield,us,,70,,,,,,70,,,2025-04-04,,,,
571,bitcoin etf dividend yield,us,,70,,,,,,80,,,2024-02-17,,,,
572,s&p 500 no dividend etf holdings,us,,70,,,,,,70,,,2025-08-10,,,,
573,top dividend etf picks 2026,us,,70,,,,,,70,,,2025-12-14,,,,
574,blox etf dividend yield,us,,70,,,,,,70,,,2025-07-19,,,,
575,ibit etf dividend yield,us,,70,,,,,,80,,,2024-02-28,,,,
576,nasdaq dividend etf,us,4,70,1.80,,tech dividend etf,2025-12-30 13:50:02,"Sitelinks,People also ask,Top stories,Thumbnail",90,60,60,2016-06-07,"Informational,Branded,Non-local",English,,
577,schwab u.s. dividend equity etf is a solid buy.,us,,70,,,,,,70,,,2025-12-07,,,,
578,dividend focused etf,us,15,70,2.00,,best dividend etf,2025-12-22 02:01:02,"Sitelinks,People also ask,Video preview,Top stories,Thumbnail",90,12000,13000,2017-08-06,"Informational,Commercial,Non-branded,Non-local",English,,
579,ishares core high dividend etf hdv dividend yield,us,,70,,,,,,80,,,2025-04-05,,,,
580,high dividend energy etf,us,,70,,,,,,70,,,2016-03-17,"Informational,Non-branded,Non-local",English,,
581,divo etf dividend,us,2,70,0.00,,divo stock,2025-12-20 09:09:02,"AI Overview,Thumbnail,People also ask,Top stories,Sitelinks",90,1400,1700,2021-05-23,"Informational,Branded,Non-local",English,,
582,cony etf dividend yield 2024,us,,60,,,,,,60,,,2025-04-08,,,,
583,sp500 dividend etf,us,29,60,1.60,,spyd dividend yield,2025-12-30 17:41:17,"People also ask,Sitelinks",80,2500,2600,2017-03-25,"Informational,Branded,Non-local",English,,
584,amplify cwp enhanced dividend income etf (divo),us,,60,,,,,,70,,,2021-02-27,,,,
585,proshares bitcoin strategy etf dividend yield,us,,60,,,,,,70,,,2025-04-08,,,,
586,00956 etf dividend yield,us,,60,,,,,,70,,,2025-12-16,,,,
587,msty etf dividend june 2025,us,,60,,,,,,60,,,2025-05-12,,,,
588,yeth etf dividend history,us,,60,,,,,,80,,,2025-02-26,,,,
589,usoy etf dividend history,us,,60,,,,,,90,,,2025-02-25,,,,
590,ishares euro dividend ucits etf,us,,60,,,,,,1000,,,2017-03-26,,,,
591,xei etf dividend yield,us,,60,,,,,,100,,,2023-05-15,,,,
592,schwab us dividend equity etf stock,us,0,60,,,schd,2026-02-27 14:06:54,People also ask,70,161000,184000,2017-02-21,"Informational,Branded,Non-local",English,,
593,value dividend etf,us,39,60,1.90,,vanguard high dividend yield etf,2026-01-01 18:04:25,"People also ask,Sitelinks,Discussions",70,30000,34000,2016-05-28,"Informational,Commercial,Non-branded,Non-local",English,,
594,high dividend international etf,us,11,60,3.00,,vymi dividend,2025-12-14 21:43:58,"Top ads,Paid sitelinks,People also ask,Discussions,Sitelinks",70,2000,2500,2015-09-30,"Informational,Commercial,Non-branded,Non-local",English,,
595,vym vanguard high dividend yield etf overview,us,,60,,,,,,60,,,2025-04-08,,,,
596,covered call dividend etf,us,3,60,1.50,,covered call etf,2026-01-07 00:23:18,"Sitelinks,People also ask,Top stories,Thumbnail",80,2800,2900,2016-02-27,"Informational,Non-branded,Non-local",English,,
597,schwab u.s. dividend equity etf schd price,us,,60,,,,,,70,,,2025-04-07,,,,
598,high dividend bond etf,us,4,60,2.50,,high yield bond etf,2025-12-27 02:16:39,"Sitelinks,People also ask,Top stories,Thumbnail",90,4100,4600,2017-09-06,"Informational,Commercial,Non-branded,Non-local",English,,
599,cony etf ex dividend date,us,,60,,,,,,70,,,2023-10-12,,,,
600,schd etf dividend per share,us,,60,,,,,,60,,,2025-03-17,,,,
601,pacer global cash cows dividend etf,us,2,60,,,gcow,2026-03-06 16:42:07,"AI Overview,People also ask,Sitelinks",70,700,700,2017-02-23,"Informational,Branded,Non-local",English,,
602,shy etf dividend yield,us,0,60,2.50,,shy etf,2026-02-20 17:51:39,"AI Overview,Thumbnail,People also ask",70,1900,2400,2020-01-13,"Informational,Branded,Non-local",English,,
603,vig etf dividend,us,5,60,1.80,,vig,2025-12-26 04:07:23,"AI Overview,Thumbnail,People also ask",70,18000,20000,2017-11-08,"Informational,Branded,Non-local",English,,
604,dividend etf updates,us,,60,,,,,,60,,,2025-08-11,,,,
605,china dividend etf,us,26,60,2.50,,china dividend etf,2026-01-02 04:08:57,"AI Overview,Thumbnail,People also ask,Sitelinks,Bottom ads,Paid sitelinks",150,40,200,2016-01-07,"Informational,Commercial,Non-branded,Non-local",English,,
606,best silver etf with dividend,us,,60,,,,,,80,,,2025-05-28,,,,
607,vanguard utilities etf dividend,us,,60,2.00,,,,,60,,,2020-04-29,"Informational,Branded,Non-local",English,,
608,s&p dividend aristocrats etf,us,46,60,3.00,,nobl,2026-03-11 02:21:32,"People also ask,Knowledge panel",150,16000,17000,2016-02-11,"Informational,Branded,Non-local",English,,
609,high yield qualified dividend etf,us,,60,,,,,,60,,,2023-01-06,,,,
610,best long term dividend etf,us,9,60,1.40,,top dividend etf,2025-11-22 21:30:59,"Sitelinks,People also ask,Top stories,Thumbnail,Discussions",80,6600,7600,2019-07-24,"Informational,Commercial,Non-branded,Non-local",English,,
611,best weekly dividend etf list,us,,60,,,,,,70,,,2024-09-02,,,,
612,msty etf dividend yield april 2025,us,,60,,,,,,60,,,2025-04-05,,,,
613,best monthly dividend etf 2025,us,,60,,,,,,60,,,2025-01-25,,,,
614,invesco qqq etf dividend yield,us,,60,,,,,,60,,,2025-04-04,,,,
615,safest weekly dividend etf,us,,60,,,,,,60,,,2025-07-22,,,,
616,utility etf dividend,us,11,60,1.80,,utilities etf,2025-12-15 23:49:45,"Top ads,Paid sitelinks,People also ask,Sitelinks,Discussions",80,2000,2100,2016-02-23,"Informational,Non-branded,Non-local",English,,
617,dividend growth etf list,us,22,60,,,dividend growth etf,2025-12-25 21:30:03,"AI Overview,Thumbnail,Sitelinks,Top stories",70,1300,1400,2018-08-28,"Informational,Commercial,Non-branded,Non-local",English,,
618,low cost dividend etf,us,46,60,1.40,,best dividend etf,2025-12-27 17:02:52,"Discussions,Sitelinks,People also ask",80,4800,5400,2016-10-26,"Informational,Commercial,Non-branded,Non-local",English,,
619,best small cap dividend etf,us,17,60,2.50,,small cap dividend etf,2025-12-19 18:12:17,"Sitelinks,Discussions,People also ask",70,150,150,2016-11-11,"Informational,Commercial,Non-branded,Non-local",English,,
620,bito etf dividend yield 2024,us,,60,,,,,,70,,,2025-04-07,,,,
621,what is a high dividend etf,us,25,60,1.20,,dividend etf,2026-01-07 23:06:18,"AI Overview,Thumbnail,People also ask,Top stories",70,11000,11000,2016-01-09,"Informational,Non-branded,Non-local",English,,
622,high dividend yield etf list,us,,60,,,,,,60,,,2017-05-19,"Informational,Commercial,Non-branded,Non-local",English,,
623,best dividend etf canada,us,9,60,1.20,,best dividend etf canada,2025-12-24 10:06:01,"Sitelinks,People also ask,Discussions,Top stories,Thumbnail",1700,60,1000,2019-03-28,"Informational,Commercial,Non-branded,Non-local",English,,
624,best s&p 500 no dividend etf,us,,60,,,,,,60,,,2025-08-08,,,,
625,ishares select dividend etf dvy dividend yield,us,,60,,,,,,60,,,2025-04-04,,,,
626,us dividend growth etf,us,,60,,,,,,90,,,2020-01-14,,,,
627,hoow etf dividend yield,us,,60,,,,,,60,,,2025-07-31,,,,
628,lion-phillip s-reit etf dividend yield 2025,us,,60,,,,,,80,,,2025-04-20,,,,
629,nbi canadian dividend income etf yield,us,,60,,,,,,60,,,2025-06-30,,,,
630,hoow etf dividend,us,,60,,,,,,70,,,2025-07-08,,,,
631,highest dividend yield etf us,us,,60,,,,,,60,,,2025-06-11,,,,
632,sgov etf dividend schedule,us,,60,,,,,,60,,,2025-04-04,,,,
633,msty etf dividend payout,us,,60,,,,,,60,,,2025-04-14,,,,
634,div etf dividend,us,5,60,1.10,,div dividend history,2026-01-02 16:54:24,People also ask,70,300,300,2016-03-10,"Informational,Branded,Non-local",English,,
635,xovr etf dividend,us,,60,,,,,,60,,,2024-12-08,,,,
636,ie00byxvgz48 dividend yield etf,us,,60,,,,,,60,,,2025-08-23,,,,
637,vanguard s&p 500 ucits etf dividend yield,us,,60,,,,,,80,,,2020-04-08,,,,
638,bnd etf dividend,us,8,60,2.00,,bnd dividend,2025-12-31 21:51:48,"AI Overview,Thumbnail,People also ask,Sitelinks",90,1300,1300,2017-03-07,"Informational,Branded,Non-local",English,,
639,ybtc etf dividend history,us,,60,,,,,,70,,,2025-02-06,,,,
640,ybit etf dividend yield,us,,60,,,,,,60,,,2025-04-09,,,,
641,wisdomtree dividend etf,us,27,60,1.50,,dhs etf,2026-03-04 11:46:08,People also ask,90,500,900,2016-08-01,"Informational,Branded,Non-local",English,,
642,top weekly dividend etf,us,,60,,,,,,60,,,2025-01-12,,,,
643,monthly dividend etf high yield,us,,60,,,,,,60,,,2023-01-26,,,,
644,yieldmax msty etf dividend yield,us,,60,,,,,,60,,,2025-04-09,,,,
645,high dividend reit etf,us,18,60,1.50,,reit etf,2025-12-26 07:16:28,"People also ask,Sitelinks,Top stories,Thumbnail",70,500,600,2015-10-09,"Informational,Non-branded,Non-local",English,"50, 38, 46, 61, 269, 244, 48, 63, 54, 73, 77, 67, 79, 67, 59, 45, 77, 81, 55, 47, 45, 56, 62, 55","57, 54, 53, 54, 83, 77, 47, 48, 49, 54, 62, 55, 57"
646,schd etf dividend yield may 2025,us,,60,,,,,,60,,,2025-05-02,,,,
647,schwab schd etf dividend diversification,us,,60,,,,,,60,,,2025-05-15,,,,
648,jp morgan etf dividend,us,4,60,,,jepi dividend,2026-01-05 01:03:18,"AI Overview,Thumbnail,Sitelinks,People also ask",100,18000,21000,2022-09-23,"Informational,Branded,Non-local",English,,
649,aiyy etf dividend yield,us,,60,,,,,,60,,,2025-04-09,,,,
650,vanguard s&p 500 etf dividend yield voo,us,,60,,,,,,70,,,2025-05-06,,,,
651,spdr dividend etf,us,39,60,2.00,,s&p dividend etf,2026-01-07 00:23:32,"AI Overview,Thumbnail,Top ads,Paid sitelinks,People also ask,Top stories,Bottom ads",70,350,700,2016-03-24,"Informational,Branded,Non-local",English,,
652,utilities etf dividend,us,12,60,1.80,,utilities etf,2025-12-22 08:27:07,"People also ask,Sitelinks",80,2000,2100,2019-07-28,"Informational,Non-branded,Non-local",English,,
653,ishares msci emerging markets etf dividend yield,us,,60,,,,,,70,,,2020-02-13,,,,
654,spdr s&p euro dividend aristocrats ucits etf isin,us,,60,,,,,,80,,,2025-03-23,,,,
655,msty etf next ex-dividend date,us,,60,,,,,,60,,,2025-04-09,,,,
656,best etf for dividend growth,us,10,60,2.50,,top dividend etf,2025-11-15 12:25:24,"Sitelinks,People also ask,Discussions,Top stories,Thumbnail",70,7000,8100,2016-09-04,"Informational,Commercial,Non-branded,Non-local",English,,
657,dhs etf dividend yield,us,,60,,,,,,90,,,2021-10-28,,,,
658,jepq etf monthly dividend yield,us,,60,,,,,,60,,,2025-03-15,,,,
659,vhyl etf dividend yield,us,,60,,,,,,100,,,2021-06-30,,,,
660,vanguard high yield dividend etf,us,24,60,,,dividend etf,2025-11-26 04:32:03,"AI Overview,Thumbnail,People also ask",70,29000,33000,2015-10-08,"Informational,Branded,Non-local",English,,
661,etf with high dividend yields,us,12,60,,,monthly dividend etf,2025-12-23 19:52:39,"Sitelinks,People also ask,Discussions,Top stories,Thumbnail",60,13000,16000,2019-12-05,"Informational,Commercial,Non-branded,Non-local",English,,
662,vanguard international dividend appreciation etf,us,6,60,,,vigi,2026-03-04 10:41:14,"Knowledge card,People also ask",80,1100,1100,2017-06-11,"Informational,Branded,Non-local",English,,
663,covered call etf monthly dividend,us,,60,,,,,,70,,,2021-05-04,,,,
664,qyld etf dividend yield 2025,us,,60,,,,,,60,,,2025-03-19,,,,
665,us dividend aristocrats etf,us,7,60,,,dividend aristocrats etf,,,300,,,2019-05-29,"Informational,Non-branded,Non-local",English,,
666,lfgy etf dividend yield,us,,60,,,,,,60,,,2025-04-06,,,,
667,best dividend etf for long term,us,1,60,1.70,,best dividend etf,2025-12-25 21:15:33,"Sitelinks,People also ask,Discussions,Top stories,Thumbnail,Video preview",70,10000,11000,2017-08-23,"Informational,Commercial,Non-branded,Non-local",English,"74, 75, 74, 94, 90, 90, 90, 90, 91, 98, 105, 76, 77, 75, 64, 135, 96, 69, 56, 44, 42, 42, 37, 20","25, 23, 22, 27, 25, 24, 24, 24, 34, 36, 26, 14, 16"
